latitude,longitude,region
40.435446795335515,-73.7366273270906,North America
39.928715469221444,-73.48005485108966,North America
42.28631383875533,-73.2722193047785,North America
39.65628446418586,-73.05391779715734,North America
38.60010805545466,-72.34145023706567,North America
38.37785623971415,-73.39127201460722,North America
41.62181492701846,-74.36788648192781,North America
38.792155971255575,-72.99713944819591,North America
43.34499127297655,-71.15617709765718,North America
37.58990588817442,-74.20495061957386,North America
43.25748455243506,-75.46779395700597,North America
41.02932620080393,-72.34537899606954,North America
40.567730332194415,-74.1865717459304,North America
39.895421369786575,-77.26500431902106,North America
41.31150417152811,-72.73486748427437,North America
40.65634794636273,-74.80899227893089,North America
42.36775282302479,-74.14179992345625,North America
40.88414147299306,-73.50802950414648,North America
40.938252642192815,-73.7202504803314,North America
40.16738168167922,-72.94182227429144,North America
40.6273815644184,-74.65922955585476,North America
41.17450265333809,-73.23634130273588,North America
38.14754741101506,-74.39532001637588,North America
38.69052186684143,-72.89778427866875,North America
41.827696141034075,-73.08294877398042,North America
40.969098157191915,-75.40915805306689,North America
40.436824995470985,-72.37702682573745,North America
40.74045089959809,-74.80994516767107,North America
41.23417255804251,-72.79391330257829,North America
39.903160479535956,-73.45506902989798,North America
39.54534291189653,-71.24872448480731,North America
41.00656788264652,-74.34119897355778,North America
39.245240833577455,-74.5299751941773,North America
41.32517913357171,-74.0351294088316,North America
38.15892459364324,-74.46076967425141,North America
42.25653345598847,-72.80608714708693,North America
41.42169622361956,-76.43046591265488,North America
41.09684460147081,-75.58652362871953,North America
42.18683647591827,-75.6077043823688,North America
43.211011666693864,-72.58053861203963,North America
42.2343550975272,-71.44007994112711,North America
37.951488653002535,-74.1626738278062,North America
38.793434549896446,-74.25923258478501,North America
39.775572133456485,-73.90092175533023,North America
40.75193657531625,-72.26318254608772,North America
41.48928853070369,-75.39702970128586,North America
39.6241842802698,-73.64844652589782,North America
40.99295014671562,-72.54320355532636,North America
39.57972560147002,-73.25435874509023,North America
39.795523295512076,-73.72162757510189,North America
38.60280835472767,-72.50443086114929,North America
39.32795013083364,-78.06084843949886,North America
38.6852730915755,-72.98918702070364,North America
39.248990120534,-74.98711352469114,North America
42.29326269491176,-76.75194934528469,North America
39.28870166675209,-73.23919610071253,North America
44.66137309725609,-71.94551218225557,North America
41.45277685132133,-74.21217277194154,North America
40.99005418554231,-72.57668817919559,North America
39.42526332972818,-71.58758261301703,North America
41.76326481911349,-72.03362831962393,North America
39.84934326064334,-71.54605320594291,North America
40.895814721968044,-72.89280876339217,North America
44.552926807403196,-73.8928495416476,North America
40.568710150413025,-76.40894871784576,North America
42.436709989428515,-74.37509373219493,North America
39.65803536231117,-75.27086989297429,North America
40.66031726425456,-70.74958592375327,North America
43.369000953453266,-74.26982871864851,North America
39.77234941331835,-73.82119278982327,North America
43.4314728369954,-73.1787719359393,North America
41.774427903183216,-73.94059633044132,North America
39.8690998361586,-71.46342343935387,North America
41.661411608583286,-74.93997404260168,North America
42.17163167444009,-73.71408881714413,North America
41.64551494332579,-75.11970587854707,North America
38.357462920164316,-75.98603376683106,North America
39.6220942362627,-74.92365363635793,North America
40.34152204667274,-74.06155519557262,North America
40.601149856349934,-74.6499533367759,North America
41.643808146326016,-75.04463146981078,North America
40.97935150139988,-76.11547619550775,North America
38.70978346193485,-74.13065835894304,North America
41.28309677650895,-76.26308056104651,North America
41.628678617925736,-72.8659160544656,North America
41.55248567189656,-73.88234037059824,North America
42.333971088331936,-76.19232724919739,North America
41.96368323182336,-74.4698136155748,North America
41.401570118842656,-75.13423460838588,North America
40.60755143281203,-73.52723823437123,North America
38.22135859972602,-71.99532433096529,North America
41.35722732869888,-76.81875870446862,North America
41.02433153074467,-73.83346088127888,North America
41.12016825579306,-74.24619919334997,North America
38.797677136269535,-72.9989898853243,North America
39.09121518938761,-73.68620505764346,North America
42.29252927999936,-75.13395399760823,North America
40.65346726921502,-74.48458090349993,North America
41.735051046058935,-75.20003878520524,North America
40.755277564195694,-72.3919892921021,North America
40.75743420924362,-73.97403252699209,North America
42.120225708964,-71.1542139713705,North America
39.93873290767394,-74.09699122072193,North America
40.856981165411476,-75.0686101503657,North America
40.019387066942436,-76.27657158891924,North America
40.06105565885153,-76.71070951438392,North America
40.24904181479704,-76.38220391450824,North America
41.04600065745057,-73.60531002348277,North America
39.99467706750479,-73.2429124651551,North America
42.596434188360284,-76.3777860530482,North America
39.37088904667075,-72.66344252888582,North America
40.432492533757966,-74.73059157752516,North America
40.053203412588736,-73.78581048202167,North America
42.8832668265306,-71.58766905761686,North America
41.007632164767365,-72.6607410262017,North America
42.260566809202956,-74.40879597185875,North America
38.484459440444546,-75.34278833812293,North America
41.11337539880389,-77.23372310199396,North America
42.04724619343516,-75.08472997886363,North America
40.83622598391314,-74.32269535824155,North America
42.31102056259803,-75.48676929072677,North America
39.936867324849445,-74.20288545063846,North America
42.82682116027837,-73.89072217556185,North America
44.161147185428874,-74.34328397271211,North America
40.16854215934051,-74.98100387123519,North America
40.04454621789884,-73.7530179920499,North America
42.89287671567655,-73.34308902564588,North America
43.08215821859607,-75.64159861616427,North America
39.9285099592701,-71.8896014303806,North America
40.082519774356214,-74.15388219842639,North America
40.290123086709244,-73.97772556558273,North America
38.696124233448586,-72.94367836511516,North America
39.3348220802737,-73.65617580310474,North America
39.2065888498719,-72.57629504913014,North America
39.56110365234381,-73.57531375219726,North America
40.66077266891983,-74.92465606196066,North America
41.06412209880478,-73.46374471219085,North America
43.038550739221115,-75.72158931098099,North America
39.21526893889182,-73.84316044133521,North America
42.189283597714876,-74.05584498596669,North America
40.39181673366174,-74.31817528590881,North America
40.63860443552135,-74.1988062671584,North America
41.72502923824991,-76.82877356824646,North America
39.02871696765656,-74.82908736161144,North America
41.28641461927608,-73.86673264828833,North America
40.96247831231958,-73.7662154120039,North America
41.451476896012224,-75.54751271138893,North America
41.14655296586173,-72.10743823870295,North America
44.39575020986634,-75.30526227232176,North America
39.75619002362303,-72.5518141992099,North America
39.91630456749728,-73.36520845719247,North America
39.77808921036286,-74.9753409647657,North America
39.87958432125962,-71.34303366108573,North America
39.75671930904022,-75.79645524763473,North America
42.49632479666133,-72.62726873958499,North America
42.84355637198478,-72.50512652293553,North America
39.85668055937579,-75.01193031361497,North America
39.46426664034366,-71.91730204990351,North America
41.41992333457961,-74.38106977189842,North America
39.88446543357855,-73.57295955608022,North America
41.662197726633266,-73.61551724184316,North America
41.01718453127695,-74.20746311220582,North America
38.43918382750415,-72.78978759026033,North America
43.0340578019951,-72.81576691917168,North America
43.406616509643285,-76.62879795985727,North America
39.793616964273426,-72.04948963568278,North America
40.13124766009602,-76.49973798205352,North America
41.141598086087356,-72.45718069348752,North America
41.21448518498054,-72.31594229475863,North America
41.70061640900925,-75.6424496453228,North America
43.728106808149526,-74.62222143193188,North America
40.44737915875893,-75.6645570027289,North America
39.51535413319232,-74.3283815454331,North America
38.64382115797821,-74.4680514262786,North America
39.61640494008712,-72.83650920159599,North America
40.663109540689305,-72.04053688082058,North America
43.40463679527668,-71.91247428381507,North America
39.936383051445745,-74.84925203986745,North America
41.04848192745835,-74.31983281061679,North America
40.68816565589087,-76.53115728833143,North America
42.49538991017213,-75.21480509974428,North America
44.50319863881043,-72.55872255035382,North America
39.91649684061952,-71.58262576467766,North America
39.97864083622267,-75.85752330781989,North America
42.27904131560361,-74.89469638872934,North America
41.735637234439466,-74.04560863543838,North America
43.48286098860405,-73.5857582617706,North America
41.58869227798895,-75.22040527988247,North America
40.17386186381941,-73.36990843330386,North America
41.59878224603847,-74.71675902060637,North America
42.37585537087436,-74.02767840631742,North America
41.943523271796046,-73.18657362799445,North America
41.473711046660945,-73.99636659528359,North America
42.31281203438373,-74.66057883578985,North America
42.46674338566851,-74.17041470588875,North America
42.78603848655629,-74.138544438808,North America
41.685864831384464,-74.56101654482319,North America
40.46212287952472,-74.39419409400065,North America
40.93287052964999,-71.60802924424293,North America
42.522563449762536,-73.16462082808815,North America
39.48739649351915,-74.44922047704374,North America
41.26580996330935,-72.9605683932339,North America
40.12279178150896,-74.50672923463401,North America
40.755917234402226,-72.24631304362003,North America
42.63047779391095,-73.45153671170286,North America
40.99944860202986,-74.16695321600635,North America
40.78245482223422,-73.33442461128459,North America
38.67301578853012,-76.36231422810275,North America
41.83218034904083,-75.6961512033647,North America
41.681026271711616,-75.79688750959858,North America
43.95768208495819,-73.79158535785444,North America
40.2511326475705,-71.40722750077236,North America
41.04152549149591,-70.65904978071106,North America
41.086875525566136,-73.04892334783887,North America
43.078979919645214,-73.25473328758332,North America
40.569856701419575,-76.70758660122911,North America
41.13133228865551,-74.82001069960103,North America
41.62464476457481,-75.18767562786236,North America
40.99271368473454,-74.93727139737668,North America
40.04314957817421,-74.25821572787719,North America
41.003934989347464,-74.71413586654569,North America
42.32324762478966,-76.97494971556368,North America
39.17302705088341,-72.8841346158237,North America
40.91225451122032,-75.6151145386097,North America
39.66261877759124,-73.64712970383327,North America
42.505369943387265,-70.89487599537505,North America
38.42801964282434,-75.38507688737964,North America
39.87441722909262,-77.8014312841195,North America
41.278617812596785,-74.43500633282017,North America
43.06108604385151,-72.35456054750215,North America
40.61417460839052,-71.0684788186691,North America
39.88000070996021,-75.85032439167863,North America
43.53453560416089,-73.26095116514522,North America
38.54077914937564,-74.70396568517008,North America
37.41459106506988,-74.1649225314562,North America
41.37282167508,-70.03948497947445,North America
39.95971866347109,-76.26045549259273,North America
39.18095077430393,-73.62539050775814,North America
41.77533467094903,-73.30446024235185,North America
41.0785010706568,-72.37732051259098,North America
39.866682053894905,-73.85902526979366,North America
38.79234340199366,-73.54392419074385,North America
42.02148599242022,-74.59347285113269,North America
41.68810176693799,-73.60230958813234,North America
40.564036204330925,-74.52078841324612,North America
43.4827554940715,-73.07364216521593,North America
39.107672850510774,-74.56041550406545,North America
38.424512243612895,-73.44034940914672,North America
39.67493789517813,-74.04989422052746,North America
40.64442097546676,-72.31692462384174,North America
41.077809173984036,-74.08309058538273,North America
40.350945913215504,-76.66554870231032,North America
41.24088309477145,-72.11311774892901,North America
38.835490863714334,-75.36459845129393,North America
42.87844690610989,-74.98664950797323,North America
40.58957323241115,-74.89949194106524,North America
42.38874374738219,-71.94434286024378,North America
41.22688801956656,-77.20951132096805,North America
41.397929828730675,-69.29937719951,North America
41.56745092034831,-72.42191478640092,North America
41.38436284002597,-73.67114162880625,North America
41.67688413980132,-74.08834100092443,North America
42.70652879519865,-73.57766888771351,North America
41.007581754552206,-73.224316357431,North America
41.77630563638277,-73.03817662107491,North America
40.57819645856916,-73.17259330099483,North America
42.87297582317421,-73.87162897811713,North America
39.6982115469111,-74.30200763046099,North America
43.414210649366225,-74.23290992548027,North America
40.65256307403349,-74.29836242052902,North America
38.56663734682293,-72.3053448546994,North America
40.904956622366186,-73.11566491657871,North America
39.69122251378768,-78.41658295199642,North America
41.973765323483086,-73.02214883520536,North America
39.733864031046416,-73.71389570792184,North America
40.04352485017783,-74.03406313466884,North America
37.878488903581705,-74.58877767963332,North America
40.03434052112639,-72.31983092002098,North America
37.07698101005656,-72.58471030681571,North America
38.336945764771414,-75.16531650173542,North America
41.853421984216446,-73.3954215693132,North America
41.89150023797625,-75.46348510181193,North America
41.35098634267745,-76.0754272471834,North America
39.262335785306185,-74.94607583688494,North America
40.64123296578703,-72.71240979142586,North America
40.70739619136415,-72.57631243193588,North America
38.97525296621119,-73.23637186985405,North America
42.967897452650725,-72.918356319728,North America
42.02884343586351,-73.23173256932756,North America
40.3813537392555,-74.96822239283443,North America
40.7531287584918,-73.3581161829891,North America
41.02537421192133,-72.80538571215848,North America
37.650197697363566,-72.87456300527964,North America
40.34203392621911,-72.22262994278803,North America
39.6898236280033,-72.94354422919841,North America
39.21036998515763,-73.47882768868763,North America
40.291149560671066,-72.40077464252536,North America
43.409329790274285,-74.04578188887359,North America
41.674064291900514,-75.32881197684158,North America
39.8560315153258,-74.25060044591565,North America
41.57167417203424,-75.12335396720968,North America
47.84383258753843,-0.5095113368160868,Europe
48.639821993926724,1.0616224838307469,Europe
47.66797011850006,1.7317916998675336,Europe
48.39465770554144,5.183731486010285,Europe
46.01617799956932,3.187029686800637,Europe
49.17654056105941,0.3489776463501628,Europe
48.85840821304334,3.081254434126455,Europe
47.63096705339771,0.031244016592451462,Europe
49.84546850264861,3.97623658083061,Europe
50.26295520643984,1.645513022273182,Europe
46.44526020344654,2.2117457168912438,Europe
47.71251283215068,4.3408949713132845,Europe
47.702886475319055,0.4214546471236249,Europe
47.446745348336705,0.2565227223305131,Europe
50.10081226289762,1.4768010104809925,Europe
48.5658607918408,3.9097682765289745,Europe
48.459827738034086,0.07318088678473611,Europe
45.85080645338987,-1.8960333971658532,Europe
49.80972704531384,1.6754617123865017,Europe
46.99771240771979,3.1798111998663803,Europe
48.94649894539949,4.152592624608244,Europe
49.272665406937286,1.6574579568719012,Europe
50.89758789375798,1.7350600893259962,Europe
46.89336940132133,4.083051101383621,Europe
44.32733176626876,-0.4524125495431308,Europe
49.13237431713054,1.769418837225486,Europe
51.55736677226628,2.6378358348875866,Europe
50.715019529409155,3.026028081927551,Europe
49.17108912291194,1.587489960213676,Europe
48.11914572155193,2.403861517558762,Europe
50.06728389495596,-1.3802910301194844,Europe
47.3962807004433,1.3648273814992273,Europe
49.571136654034326,3.032463068831701,Europe
49.61480523874994,0.8787589486179805,Europe
50.44691486124832,2.440676332384396,Europe
52.99609005836662,3.0225087512040467,Europe
49.44522395076815,1.8383761987133524,Europe
48.09315456143875,2.6078956564948563,Europe
48.818238531712005,0.9081011520730815,Europe
46.202986142666326,2.0422830804559298,Europe
47.81453030336641,3.267524254383834,Europe
48.24267634283034,2.5876594414526513,Europe
48.070467403098114,1.4724030956540965,Europe
49.08513230805058,2.6885246064361894,Europe
47.6229701014267,3.424114685954927,Europe
50.53814600098671,-0.7227119178662171,Europe
48.85691059737729,4.090811097433846,Europe
48.84264951829208,1.8478178919783919,Europe
48.36475792523062,2.9904348998603454,Europe
49.08938602578847,4.148070385467841,Europe
50.09424739700145,0.2946894541543008,Europe
47.55590467643365,1.28803849635868,Europe
47.86942526638712,1.9193769561864427,Europe
48.401010956835,1.1765697183133574,Europe
46.83779361479018,4.954604863755213,Europe
47.62771321041775,1.0670418592598108,Europe
48.142268689683014,1.5188798307697,Europe
50.16818377106909,2.658783547404465,Europe
49.25044199350289,0.5489757108858666,Europe
49.146984867051316,1.758678932365604,Europe
50.13294694325196,2.8283798918752625,Europe
48.650542317400905,1.8529093934262328,Europe
49.442297274893335,2.2121197116500775,Europe
48.70176737060125,1.5582018313274435,Europe
49.25464352409944,0.08049453622884961,Europe
47.98246201358263,2.8345898170088577,Europe
45.198374262585354,4.984599607470862,Europe
48.655181256720546,2.379802446175157,Europe
50.99072220414991,2.690096175871324,Europe
50.24592310336239,3.391284132675289,Europe
50.304696226886755,0.448204255179951,Europe
50.71079608270933,4.905971987194408,Europe
48.989586386442156,2.655693194634203,Europe
49.15257356110839,4.799985348633664,Europe
47.930122156848476,1.2526505067140157,Europe
48.38249071595943,5.079292883836737,Europe
49.78025672465671,3.5149332410521748,Europe
50.66242665575322,3.1817601287785378,Europe
48.6474305864785,2.703236681529722,Europe
48.18131610272288,1.9794070728883257,Europe
48.8573919382849,4.152997487710809,Europe
49.75841012339367,2.5627398047720704,Europe
46.69081777579969,-0.5984045553807285,Europe
45.41232857029414,0.6764203074394963,Europe
48.030794725762625,2.0734313717108788,Europe
47.02553136112876,2.8171984747483325,Europe
48.09438970352903,2.267317266650156,Europe
48.63492952177379,4.180656184690495,Europe
48.17672738646548,-0.5744527960579373,Europe
51.03530130170612,2.56758190475774,Europe
49.34671714690348,-0.37476883808073236,Europe
49.30731153941624,3.4917684432262526,Europe
49.7899107160651,2.2105119283369956,Europe
47.14835032332885,2.981614958036177,Europe
50.4152676811304,1.0563755591153507,Europe
48.74295357019681,4.271397397486627,Europe
49.862320925861816,3.914786996088277,Europe
47.24881415043977,3.2275164545178314,Europe
46.525961850975904,2.157924129704839,Europe
50.08343448703754,3.221985927942698,Europe
49.42121428914628,1.2918611480189766,Europe
47.50352266846374,3.6355334885310677,Europe
47.55210537808796,4.826421341485881,Europe
50.544752176622154,3.9581158399687792,Europe
47.07248216069901,1.2577962952888857,Europe
51.320609429883945,2.8943259759096542,Europe
47.5056688980282,0.4124876843620282,Europe
49.814187888412576,3.2107854667635136,Europe
48.36367228637652,3.028105119293808,Europe
49.76138114662351,-0.45252450929824617,Europe
48.04042899682871,0.6095242341314542,Europe
48.61241064089156,1.9274916548843493,Europe
48.91797876309358,1.9009103792887605,Europe
47.35331881632779,0.5379845968717918,Europe
49.96783651813019,2.9356680940282756,Europe
48.08677965029262,2.729410413410768,Europe
48.513700126989974,2.060796302032221,Europe
47.36507593808723,1.2185127497624555,Europe
45.013099511807035,3.925260689624845,Europe
48.57005835609975,4.835310669632443,Europe
52.475523132419376,1.6268577742301942,Europe
50.03350643184704,1.4339496242677687,Europe
48.82770943039841,3.089011498117994,Europe
48.462263756187596,1.8151559303795204,Europe
48.89029883921807,2.1431041990051485,Europe
49.67727867276282,3.461679727587007,Europe
47.08538077703673,-0.5118341312609394,Europe
50.52808254200331,4.329653487279003,Europe
49.92967197316187,2.4612207864940117,Europe
49.9338785885619,1.7349602831567295,Europe
49.51431360821459,2.2183487686678265,Europe
48.88602498654099,2.295844032530778,Europe
49.86589185395023,-0.24460195516738814,Europe
49.74432120061207,4.594607341179854,Europe
48.32553893358846,2.4141884484059277,Europe
47.996197340654646,3.0167031956710626,Europe
49.00938444289298,3.779524655861064,Europe
51.180130227242785,0.8204563136595495,Europe
46.99793938651915,3.0624078485528425,Europe
46.65531210137134,1.9507383636518094,Europe
49.10374126185477,3.6223561628247403,Europe
48.93293155278403,-0.8386411305272432,Europe
49.11661249655561,2.2035585496380965,Europe
49.22252979686275,1.4479690163240575,Europe
48.521796618047794,3.000594425951233,Europe
51.09139515790312,3.057266281052303,Europe
46.45524403228523,1.2907611577669607,Europe
47.61385446282963,1.2839392037359345,Europe
48.70171785977643,2.1862019471640055,Europe
46.39181678326875,1.0072366590271877,Europe
48.59281839335189,3.6151755431781902,Europe
51.34880524859203,1.7983891993288306,Europe
48.88792973244394,-2.008282328982462,Europe
49.202651358578024,1.7899669150672906,Europe
46.96635285224113,0.7943842687340412,Europe
47.932057887940786,-0.09471372319141835,Europe
48.293805429514094,0.49606004266614123,Europe
48.380027354865646,2.5163127077494547,Europe
50.779065692505654,4.345161242372347,Europe
49.693136591087686,2.82197671079747,Europe
47.189413064594454,1.4424449176763903,Europe
49.226357167648004,3.036056292756054,Europe
49.60393262274518,1.6635645346715122,Europe
50.5668235577819,1.310299446255283,Europe
51.22741102985256,0.6206559976505233,Europe
47.333958712258195,-0.27554321012757876,Europe
47.64031373318449,1.7673144401608318,Europe
46.97023321162808,2.5892802348801975,Europe
48.50557021133953,2.2072644949776654,Europe
49.5561375616695,1.7282496080789618,Europe
50.33760177488365,0.9335809089548281,Europe
48.74267346453622,3.2645692875274523,Europe
48.37682871511773,0.3765021200801224,Europe
49.084236988373114,3.5162418707652128,Europe
47.60388564755497,0.8488744716099128,Europe
51.99090808254216,1.2235471439704475,Europe
46.44510845932291,0.1520222140764842,Europe
49.133710868343584,1.6000967796715448,Europe
51.89200932884446,3.815168687716968,Europe
48.866799766839996,3.1256421326659343,Europe
48.57154144749776,3.8198331680420523,Europe
48.32043186578436,3.1354138189009033,Europe
48.58601247735639,0.696695257204446,Europe
50.915872712014796,1.8560161635086638,Europe
45.53880713300574,1.1819013063238057,Europe
51.15675055194449,4.34806235605856,Europe
46.72066427132478,0.5570170303605324,Europe
48.45662150614838,3.6927465340836663,Europe
48.212733369552005,3.691630805163154,Europe
49.73942990465608,5.09663030257413,Europe
46.459413472174376,1.7376701110557538,Europe
49.54985899912292,3.420683239370243,Europe
51.89306443493028,5.774677754808264,Europe
46.81183899311078,1.4257374845994548,Europe
49.141159251415594,0.049639628701460214,Europe
47.86362673330509,-0.46781505086164543,Europe
49.49543080928955,3.421268043291997,Europe
48.88532166612363,-0.4725253120878756,Europe
47.89436963643354,1.7937214205931156,Europe
49.58840842730661,3.0081697805584406,Europe
51.56312216468012,2.6299633052448708,Europe
48.57024431240905,2.990367296276258,Europe
49.936236913222274,2.685634783701281,Europe
46.91669056319326,4.27049871997009,Europe
47.42194543477299,0.9237254288918044,Europe
49.565209416820565,1.336707292312203,Europe
51.08277404280395,1.1932108320937638,Europe
49.390020023178494,3.597487717793915,Europe
48.387012954215265,3.7027978825925953,Europe
48.85553710813503,3.029037978977762,Europe
46.98098839904542,4.127440500334892,Europe
49.76337298953305,0.5851386989354288,Europe
50.18009959348512,4.853036167326705,Europe
48.17846450075038,4.637057932568387,Europe
48.15153677836075,3.45563299586862,Europe
49.255417344478076,5.0248983631565896,Europe
48.201520395939106,-0.1327348115166611,Europe
48.757401078061264,1.565527795606022,Europe
52.00618268374977,1.2492448089770714,Europe
48.486061448881,3.4344189856360146,Europe
48.319089771968166,0.7769888905967814,Europe
47.885287291547264,3.4884427240062283,Europe
49.9728879572499,4.40800421599507,Europe
48.584763740172846,3.3950043501259985,Europe
47.882540442517865,2.7778265354922516,Europe
50.838556048409515,0.870389988648876,Europe
50.986004506770456,1.081923550811953,Europe
47.955964651391945,4.226628357945,Europe
46.056790072959075,3.521223505857998,Europe
50.36787053475538,2.2936707209336835,Europe
47.829655261359996,1.725335681351164,Europe
50.042538398744156,-0.6865118096670653,Europe
45.90144427343225,0.7459213719733415,Europe
50.195496007448966,5.219328630709585,Europe
47.03984210607883,0.4315166434962996,Europe
49.95274617859979,2.6364197318316207,Europe
48.87800960175465,3.8633659597927976,Europe
47.42569087090503,0.46981599799656104,Europe
48.24604553060983,2.629265712171625,Europe
49.886077685435055,3.7590733062659822,Europe
49.015441679672854,2.370948982860875,Europe
49.733219470708725,6.654804583500153,Europe
51.82126087677323,-0.15069888831729283,Europe
46.510237582433426,3.940292794825818,Europe
51.282418862452936,2.0929973939053035,Europe
49.01313390628482,3.5100802322550124,Europe
47.50842392751531,3.0141607275488687,Europe
46.861129561391515,1.252465704335005,Europe
48.57291941383445,2.69569458868901,Europe
50.23907516788669,-0.43465217709743076,Europe
48.6652763194337,3.2570712508570905,Europe
51.12333239537102,2.7994376989857885,Europe
46.67983646492266,3.310190252964653,Europe
48.83846657823092,3.939377487630725,Europe
46.97800983338032,2.9036297603145664,Europe
49.40204782393745,2.574334129697414,Europe
50.18693108514595,1.0305974950080614,Europe
48.22545730947842,1.2838688545264234,Europe
44.9502792150593,4.132301930265996,Europe
49.155022220194745,4.506703108558968,Europe
49.51170782760026,1.9950343455319188,Europe
49.463042132442546,2.421204120879911,Europe
50.71027328773323,0.9952784375093509,Europe
47.250019480526426,4.1113352679011665,Europe
49.876924158175676,3.350325235537668,Europe
50.64536126871696,5.264026154695624,Europe
46.188718623990226,1.0347153842303916,Europe
49.336077738878465,1.7851881514726742,Europe
48.100330253488494,2.6993688837883583,Europe
48.73431599034753,3.321934306588656,Europe
49.378114725307505,2.0286985436785514,Europe
48.125757153829674,1.0427583643194493,Europe
47.84303788125758,3.6743112933853563,Europe
48.90782862623204,3.4339030438183724,Europe
47.225731091705796,0.9777888491544124,Europe
47.22786230667222,4.385364201658243,Europe
49.87565992443476,4.107498063794905,Europe
47.13340894726202,2.553644745871689,Europe
49.85606875136382,2.4715967935640544,Europe
49.55048693928093,3.1832866566738605,Europe
46.267889906814105,1.0596453946156126,Europe
47.840253021496515,2.397247218746123,Europe
50.64776410457106,-0.8763753169137707,Europe
47.38485170329048,3.666883468254403,Europe
48.15999360653592,0.00996016633721064,Europe
49.549691339877846,4.607329742643499,Europe
50.031685763923896,1.8570198590503244,Europe
48.47929167093326,2.0346995271032347,Europe
47.96033470796254,1.4105991408732415,Europe
50.99015479254776,1.9201416891168852,Europe
51.46494949569637,4.479997017722055,Europe
50.32488707617269,-1.379512984802619,Europe
48.98457721384754,4.2676480791322815,Europe
47.64420141753861,2.859235221652562,Europe
47.61093339016515,0.5416675282141765,Europe
49.640371157898635,0.739231410426143,Europe
49.48419733133303,4.866789540812304,Europe
50.95899788941964,0.933939680085903,Europe
49.83227513880421,0.6221742341060608,Europe
46.60197954736027,4.058171813547094,Europe
50.434521426584375,2.8600293144288713,Europe
47.35950905902838,0.9453116351954016,Europe
48.28064309207147,2.6771374631069285,Europe
49.231900309377544,0.813570974539584,Europe
51.85010123467595,4.003432097633908,Europe
53.52147783400804,3.9442564473097,Europe
49.76668458870427,3.1502092982329146,Europe
48.58180507191942,2.894691591870525,Europe
49.65835847272083,4.993982187301061,Europe
50.188083138810754,2.3517294910823376,Europe
48.37559856166421,0.5793888118687982,Europe
51.54941703386849,3.02641086924846,Europe
49.2017061387871,5.48127057430567,Europe
49.603214633637094,0.8300607602212215,Europe
49.85548637808169,1.8100058499590213,Europe
49.48897991592168,2.9768690571521788,Europe
50.11501075070442,2.2713427264913912,Europe
47.930720220179616,0.878744629434028,Europe
48.019147369080954,4.034986784345707,Europe
47.20636865054246,5.832261083025889,Europe
49.51585184593034,2.646397188535861,Europe
50.02500475526817,0.9960975653959994,Europe
49.54325929922783,0.028759212419787517,Europe
51.36833865002131,2.739163971831771,Europe
48.84820597175643,4.008016014974386,Europe
49.85971248338877,3.064951619743072,Europe
47.21904868579103,2.348594238621719,Europe
48.2759504462884,1.4682925223160406,Europe
49.89990663634867,0.7139545509228653,Europe
50.13025316611471,3.604326989487323,Europe
48.415649578503725,3.7228574320783783,Europe
48.7492011222129,0.03360531996390037,Europe
46.579789379978784,4.736958467271026,Europe
48.32105619879009,3.2133068313410016,Europe
50.19217474527968,4.45159196771869,Europe
49.71940752415985,0.33900837727232735,Europe
49.607598582071816,0.3034637668768414,Europe
48.93126053077144,2.1287460353490544,Europe
48.86719473794226,3.1063766403427913,Europe
47.86611829078983,5.046741234390446,Europe
49.904842630303804,3.411318370722697,Europe
49.488059416584086,1.98817808478195,Europe
49.5946282719892,0.8126461885011618,Europe
48.06754773599863,4.197200859078725,Europe
45.62658562019313,0.9051418613739277,Europe
50.50232906763054,4.794902832158482,Europe
48.1383438159874,1.9256230255902358,Europe
47.56243635393532,4.738073108926775,Europe
49.89681836787099,3.3705969350889173,Europe
48.268581040121305,2.1467067658363126,Europe
50.446504576069934,1.57310544226081,Europe
49.78210892436505,1.84083818398088,Europe
49.88195398480072,2.994675038562856,Europe
46.8076664331992,2.467934744326575,Europe
50.6745159780796,1.4614828878969421,Europe
49.248475796850784,2.1037528845235514,Europe
48.302684291130696,2.4700655445787247,Europe
49.07168270101338,-0.8409011416222185,Europe
46.19224715065252,3.039452172183048,Europe
49.469579217221,0.8826181629247896,Europe
47.31254273772689,0.6222013951913823,Europe
46.8275945712347,-0.17881652066606568,Europe
46.57306122067316,-0.3386387468018355,Europe
50.52563256248489,0.3190287453315661,Europe
47.912704909460814,1.288668563554264,Europe
51.15719156487475,5.282088706289852,Europe
48.05289780542155,1.563380486157194,Europe
46.29556306361058,2.618825159402047,Europe
47.181813340077014,2.952922079759493,Europe
50.710317430010406,2.548797779323773,Europe
48.622752733095,2.2360348089110094,Europe
48.0341690552641,0.5592593546011329,Europe
49.09662733877918,4.5285913224188175,Europe
49.60927410425132,5.062994965456827,Europe
50.53269822385369,-0.1717880411840289,Europe
51.02934884483939,0.8161571136704304,Europe
48.316947031316374,1.9324844864344908,Europe
46.86752847087694,0.9053933076347129,Europe
48.23640225831509,3.1111483301837977,Europe
49.24702075987433,1.2597916963900802,Europe
47.41096161068408,5.599784101709903,Europe
47.420873627657436,4.138022891515394,Europe
49.37228182232483,2.6710610459483224,Europe
48.78362147264432,3.892679394979598,Europe
48.90579549311738,4.0110506365359635,Europe
47.7188569979499,1.506278767912635,Europe
